20	46
20.02	32
20.04	35
20.06	38
20.08	29
20.1	41
20.12	40
20.14	40
20.16	28
20.18	42
20.2	34
20.22	26
20.24	34
20.26	44
20.28	31
20.3	28
20.32	42
20.34	40
20.36	31
20.38	35
20.4	41
20.42	40
20.44	44
20.46	45
20.48	28
20.5	32
20.52	32
20.54	29
20.56	30
20.58	36
20.6	36
20.62	27
20.64	38
20.66	31
20.68	34
20.7	36
20.72	44
20.74	45
20.76	34
20.78	45
20.8	32
20.82	31
20.84	36
20.86	41
20.88	31
20.9	37
20.92	49
20.94	48
20.96	44
20.98	38
21	42
21.02	37
21.04	34
21.06	35
21.08	36
21.1	38
21.12	55
21.14	37
21.16	34
21.18	41
21.2	40
21.22	35
21.24	40
21.26	42
21.28	40
21.3	41
21.32	40
21.34	42
21.36	32
21.38	42
21.4	35
21.42	34
21.44	30
21.46	38
21.48	38
21.5	35
21.52	35
21.54	38
21.56	41
21.58	36
21.6	46
21.62	37
21.64	45
21.66	44
21.68	38
21.7	45
21.72	35
21.74	55
21.76	44
21.78	40
21.8	37
21.82	36
21.84	46
21.86	35
21.88	30
21.9	34
21.92	41
21.94	36
21.96	49
21.98	50
22	44
22.02	40
22.04	45
22.06	40
22.08	40
22.1	52
22.12	31
22.14	42
22.16	46
22.18	31
22.2	41
22.22	28
22.24	48
22.26	41
22.28	53
22.3	44
22.32	52
22.34	50
22.36	38
22.38	34
22.4	42
22.42	38
22.44	34
22.46	44
22.48	35
22.5	53
22.52	38
22.54	42
22.56	48
22.58	46
22.6	48
22.62	40
22.64	45
22.66	41
22.68	48
22.7	49
22.72	44
22.74	44
22.76	34
22.78	37
22.8	42
22.82	40
22.84	50
22.86	44
22.88	49
22.9	48
22.92	48
22.94	62
22.96	45
22.98	44
23	30
23.02	45
23.04	56
23.06	53
23.08	45
23.1	53
23.12	48
23.14	53
23.16	48
23.18	32
23.2	53
23.22	37
23.24	59
23.26	45
23.28	48
23.3	44
23.32	40
23.34	45
23.36	44
23.38	32
23.4	44
23.42	34
23.44	48
23.46	38
23.48	48
23.5	38
23.52	53
